codigo,codigoUf,nomeUf,nomeUfSigla,codigoIbge,Nome,capital
526,21,Maranhão,MA,2104081,Fernando Falcão,false
527,21,Maranhão,MA,2104099,Formosa da Serra Negra,false
528,21,Maranhão,MA,2104107,Fortaleza dos Nogueiras,false
529,21,Maranhão,MA,2104206,Fortuna,false
530,21,Maranhão,MA,2104305,Godofredo Viana,false
531,21,Maranhão,MA,2104404,Gonçalves Dias,false
532,21,Maranhão,MA,2104503,Governador Archer,false
533,21,Maranhão,MA,2104552,Governador Edison Lobão,false
534,21,Maranhão,MA,2104602,Governador Eugênio Barros,false
535,21,Maranhão,MA,2104628,Governador Luiz Rocha,false
536,21,Maranhão,MA,2104651,Governador Newton Bello,false
537,21,Maranhão,MA,2104677,Governador Nunes Freire,false
538,21,Maranhão,MA,2104701,Graça Aranha,false
539,21,Maranhão,MA,2104800,Grajaú,false
540,21,Maranhão,MA,2104909,Guimarães,false
541,21,Maranhão,MA,2105005,Humberto de Campos,false
542,21,Maranhão,MA,2105104,Icatu,false
543,21,Maranhão,MA,2105153,Igarapé do Meio,false
544,21,Maranhão,MA,2105203,Igarapé Grande,false
545,21,Maranhão,MA,2105302,Imperatriz,false
546,21,Maranhão,MA,2105351,Itaipava do Grajaú,false
547,21,Maranhão,MA,2105401,Itapecuru Mirim,false
548,21,Maranhão,MA,2105427,Itinga do Maranhão,false
549,21,Maranhão,MA,2105450,Jatobá,false
550,21,Maranhão,MA,2105476,Jenipapo dos Vieiras,false
551,21,Maranhão,MA,2105500,João Lisboa,false
552,21,Maranhão,MA,2105609,Joselândia,false
553,21,Maranhão,MA,2105658,Junco do Maranhão,false
554,21,Maranhão,MA,2105708,Lago da Pedra,false
555,21,Maranhão,MA,2105807,Lago do Junco,false
556,21,Maranhão,MA,2105906,Lago Verde,false
557,21,Maranhão,MA,2105922,Lagoa do Mato,false
558,21,Maranhão,MA,2105948,Lago dos Rodrigues,false
559,21,Maranhão,MA,2105963,Lagoa Grande do Maranhão,false
560,21,Maranhão,MA,2105989,Lajeado Novo,false
561,21,Maranhão,MA,2106003,Lima Campos,false
562,21,Maranhão,MA,2106102,Loreto,false
563,21,Maranhão,MA,2106201,Luís Domingues,false
564,21,Maranhão,MA,2106300,Magalhães de Almeida,false
565,21,Maranhão,MA,2106326,Maracaçumé,false
566,21,Maranhão,MA,2106359,Marajá do Sena,false
567,21,Maranhão,MA,2106375,Maranhãozinho,false
568,21,Maranhão,MA,2106409,Mata Roma,false
569,21,Maranhão,MA,2106508,Matinha,false
570,21,Maranhão,MA,2106607,Matões,false
571,21,Maranhão,MA,2106631,Matões do Norte,false
572,21,Maranhão,MA,2106672,Milagres do Maranhão,false
573,21,Maranhão,MA,2106706,Mirador,false
574,21,Maranhão,MA,2106755,Miranda do Norte,false
575,21,Maranhão,MA,2106805,Mirinzal,false
576,21,Maranhão,MA,2106904,Monção,false
577,21,Maranhão,MA,2107001,Montes Altos,false
578,21,Maranhão,MA,2107100,Morros,false
579,21,Maranhão,MA,2107209,Nina Rodrigues,false
580,21,Maranhão,MA,2107258,Nova Colinas,false
581,21,Maranhão,MA,2107308,Nova Iorque,false
582,21,Maranhão,MA,2107357,Nova Olinda do Maranhão,false
583,21,Maranhão,MA,2107407,Olho D'água das Cunhãs,false
584,21,Maranhão,MA,2107456,Olinda Nova do Maranhão,false
585,21,Maranhão,MA,2107506,Paço do Lumiar,false
586,21,Maranhão,MA,2107605,Palmeirândia,false
587,21,Maranhão,MA,2107704,Paraibano,false
588,21,Maranhão,MA,2107803,Parnarama,false
589,21,Maranhão,MA,2107902,Passagem Franca,false
590,21,Maranhão,MA,2108009,Pastos Bons,false
591,21,Maranhão,MA,2108058,Paulino Neves,false
592,21,Maranhão,MA,2108108,Paulo Ramos,false
593,21,Maranhão,MA,2108207,Pedreiras,false
594,21,Maranhão,MA,2108256,Pedro do Rosário,false
595,21,Maranhão,MA,2108306,Penalva,false
596,21,Maranhão,MA,2108405,Peri Mirim,false
597,21,Maranhão,MA,2108454,Peritoró,false
598,21,Maranhão,MA,2108504,Pindaré-Mirim,false
599,21,Maranhão,MA,2108603,Pinheiro,false
600,21,Maranhão,MA,2108702,Pio Xii,false
601,21,Maranhão,MA,2108801,Pirapemas,false
602,21,Maranhão,MA,2108900,Poção de Pedras,false
603,21,Maranhão,MA,2109007,Porto Franco,false
604,21,Maranhão,MA,2109056,Porto Rico do Maranhão,false
605,21,Maranhão,MA,2109106,Presidente Dutra,false
606,21,Maranhão,MA,2109205,Presidente Juscelino,false
607,21,Maranhão,MA,2109239,Presidente Médici,false
608,21,Maranhão,MA,2109270,Presidente Sarney,false
609,21,Maranhão,MA,2109304,Presidente Vargas,false
610,21,Maranhão,MA,2109403,Primeira Cruz,false
611,21,Maranhão,MA,2109452,Raposa,false
612,21,Maranhão,MA,2109502,Riachão,false
613,21,Maranhão,MA,2109551,Ribamar Fiquene,false
614,21,Maranhão,MA,2109601,Rosário,false
615,21,Maranhão,MA,2109700,Sambaíba,false
616,21,Maranhão,MA,2109759,Santa Filomena do Maranhão,false
617,21,Maranhão,MA,2109809,Santa Helena,false
618,21,Maranhão,MA,2109908,Santa Inês,false
619,21,Maranhão,MA,2110005,Santa Luzia,false
620,21,Maranhão,MA,2110039,Santa Luzia do Paruá,false
621,21,Maranhão,MA,2110104,Santa Quitéria do Maranhão,false
622,21,Maranhão,MA,2110203,Santa Rita,false
623,21,Maranhão,MA,2110237,Santana do Maranhão,false
624,21,Maranhão,MA,2110278,Santo Amaro do Maranhão,false
625,21,Maranhão,MA,2110302,Santo Antônio dos Lopes,false
626,21,Maranhão,MA,2110401,São Benedito do Rio Preto,false
627,21,Maranhão,MA,2110500,São Bento,false
628,21,Maranhão,MA,2110609,São Bernardo,false
629,21,Maranhão,MA,2110658,São Domingos do Azeitão,false
630,21,Maranhão,MA,2110708,São Domingos do Maranhão,false
631,21,Maranhão,MA,2110807,São Félix de Balsas,false
632,21,Maranhão,MA,2110856,São Francisco do Brejão,false
633,21,Maranhão,MA,2110906,São Francisco do Maranhão,false
634,21,Maranhão,MA,2111003,São João Batista,false
635,21,Maranhão,MA,2111029,São João do Carú,false
636,21,Maranhão,MA,2111052,São João do Paraíso,false
637,21,Maranhão,MA,2111078,São João do Soter,false
638,21,Maranhão,MA,2111102,São João dos Patos,false
639,21,Maranhão,MA,2111201,São José de Ribamar,false
640,21,Maranhão,MA,2111250,São José dos Basílios,false
641,21,Maranhão,MA,2111300,São Luís,true
642,21,Maranhão,MA,2111409,São Luís Gonzaga do Maranhão,false
643,21,Maranhão,MA,2111508,São Mateus do Maranhão,false
644,21,Maranhão,MA,2111532,São Pedro da Água Branca,false
645,21,Maranhão,MA,2111573,São Pedro dos Crentes,false
646,21,Maranhão,MA,2111607,São Raimundo das Mangabeiras,false
647,21,Maranhão,MA,2111631,São Raimundo do Doca Bezerra,false
648,21,Maranhão,MA,2111672,São Roberto,false
649,21,Maranhão,MA,2111706,São Vicente Ferrer,false
650,21,Maranhão,MA,2111722,Satubinha,false
651,21,Maranhão,MA,2111748,Senador Alexandre Costa,false
652,21,Maranhão,MA,2111763,Senador La Rocque,false
653,21,Maranhão,MA,2111789,Serrano do Maranhão,false
654,21,Maranhão,MA,2111805,Sítio Novo,false
655,21,Maranhão,MA,2111904,Sucupira do Norte,false
656,21,Maranhão,MA,2111953,Sucupira do Riachão,false
657,21,Maranhão,MA,2112001,Tasso Fragoso,false
658,21,Maranhão,MA,2112100,Timbiras,false
659,21,Maranhão,MA,2112209,Timon,false
660,21,Maranhão,MA,2112233,Trizidela do Vale,false
661,21,Maranhão,MA,2112274,Tufilândia,false
662,21,Maranhão,MA,2112308,Tuntum,false
663,21,Maranhão,MA,2112407,Turiaçu,false
664,21,Maranhão,MA,2112456,Turilândia,false
665,21,Maranhão,MA,2112506,Tutóia,false
666,21,Maranhão,MA,2112605,Urbano Santos,false
667,21,Maranhão,MA,2112704,Vargem Grande,false
668,21,Maranhão,MA,2112803,Viana,false
669,21,Maranhão,MA,2112852,Vila Nova dos Martírios,false
670,21,Maranhão,MA,2112902,Vitória do Mearim,false
671,21,Maranhão,MA,2113009,Vitorino Freire,false
672,21,Maranhão,MA,2114007,Zé Doca,false
673,22,Piauí,PI,2200053,Acauã,false
674,22,Piauí,PI,2200103,Agricolândia,false
675,22,Piauí,PI,2200202,Água Branca,false
676,22,Piauí,PI,2200251,Alagoinha do Piauí,false
677,22,Piauí,PI,2200277,Alegrete do Piauí,false
678,22,Piauí,PI,2200301,Alto Longá,false
679,22,Piauí,PI,2200400,Altos,false
680,22,Piauí,PI,2200459,Alvorada do Gurguéia,false
681,22,Piauí,PI,2200509,Amarante,false
682,22,Piauí,PI,2200608,Angical do Piauí,false
683,22,Piauí,PI,2200707,Anísio de Abreu,false
684,22,Piauí,PI,2200806,Antônio Almeida,false
685,22,Piauí,PI,2200905,Aroazes,false
686,22,Piauí,PI,2200954,Aroeiras do Itaim,false
687,22,Piauí,PI,2201002,Arraial,false
688,22,Piauí,PI,2201051,Assunção do Piauí,false
689,22,Piauí,PI,2201101,Avelino Lopes,false
690,22,Piauí,PI,2201150,Baixa Grande do Ribeiro,false
691,22,Piauí,PI,2201176,Barra D'alcântara,false
692,22,Piauí,PI,2201200,Barras,false
693,22,Piauí,PI,2201309,Barreiras do Piauí,false
694,22,Piauí,PI,2201408,Barro Duro,false
695,22,Piauí,PI,2201507,Batalha,false
696,22,Piauí,PI,2201556,Bela Vista do Piauí,false
697,22,Piauí,PI,2201572,Belém do Piauí,false
698,22,Piauí,PI,2201606,Beneditinos,false
699,22,Piauí,PI,2201705,Bertolínia,false
700,22,Piauí,PI,2201739,Betânia do Piauí,false
701,22,Piauí,PI,2201770,Boa Hora,false
702,22,Piauí,PI,2201804,Bocaina,false
703,22,Piauí,PI,2201903,Bom Jesus,false
704,22,Piauí,PI,2201919,Bom Princípio do Piauí,false
705,22,Piauí,PI,2201929,Bonfim do Piauí,false
706,22,Piauí,PI,2201945,Boqueirão do Piauí,false
707,22,Piauí,PI,2201960,Brasileira,false
708,22,Piauí,PI,2201988,Brejo do Piauí,false
709,22,Piauí,PI,2202000,Buriti dos Lopes,false
710,22,Piauí,PI,2202026,Buriti dos Montes,false
711,22,Piauí,PI,2202059,Cabeceiras do Piauí,false
712,22,Piauí,PI,2202075,Cajazeiras do Piauí,false
713,22,Piauí,PI,2202083,Cajueiro da Praia,false
714,22,Piauí,PI,2202091,Caldeirão Grande do Piauí,false
715,22,Piauí,PI,2202109,Campinas do Piauí,false
716,22,Piauí,PI,2202117,Campo Alegre do Fidalgo,false
717,22,Piauí,PI,2202133,Campo Grande do Piauí,false
718,22,Piauí,PI,2202174,Campo Largo do Piauí,false
719,22,Piauí,PI,2202208,Campo Maior,false
720,22,Piauí,PI,2202251,Canavieira,false
721,22,Piauí,PI,2202307,Canto do Buriti,false
722,22,Piauí,PI,2202406,Capitão de Campos,false
723,22,Piauí,PI,2202455,Capitão Gervásio Oliveira,false
724,22,Piauí,PI,2202505,Caracol,false
725,22,Piauí,PI,2202539,Caraúbas do Piauí,false
726,22,Piauí,PI,2202554,Caridade do Piauí,false
727,22,Piauí,PI,2202604,Castelo do Piauí,false
728,22,Piauí,PI,2202653,Caxingó,false
729,22,Piauí,PI,2202703,Cocal,false
730,22,Piauí,PI,2202711,Cocal de Telha,false
731,22,Piauí,PI,2202729,Cocal dos Alves,false
732,22,Piauí,PI,2202737,Coivaras,false
733,22,Piauí,PI,2202752,Colônia do Gurguéia,false
734,22,Piauí,PI,2202778,Colônia do Piauí,false
735,22,Piauí,PI,2202802,Conceição do Canindé,false
736,22,Piauí,PI,2202851,Coronel José Dias,false
737,22,Piauí,PI,2202901,Corrente,false
738,22,Piauí,PI,2203008,Cristalândia do Piauí,false
739,22,Piauí,PI,2203107,Cristino Castro,false
740,22,Piauí,PI,2203206,Curimatá,false
741,22,Piauí,PI,2203230,Currais,false
742,22,Piauí,PI,2203255,Curralinhos,false
743,22,Piauí,PI,2203271,Curral Novo do Piauí,false
744,22,Piauí,PI,2203305,Demerval Lobão,false
745,22,Piauí,PI,2203354,Dirceu Arcoverde,false
746,22,Piauí,PI,2203404,Dom Expedito Lopes,false
747,22,Piauí,PI,2203420,Domingos Mourão,false
748,22,Piauí,PI,2203453,Dom Inocêncio,false
749,22,Piauí,PI,2203503,Elesbão Veloso,false
750,22,Piauí,PI,2203602,Eliseu Martins,false
751,22,Piauí,PI,2203701,Esperantina,false
752,22,Piauí,PI,2203750,Fartura do Piauí,false
753,22,Piauí,PI,2203800,Flores do Piauí,false
754,22,Piauí,PI,2203859,Floresta do Piauí,false
755,22,Piauí,PI,2203909,Floriano,false
756,22,Piauí,PI,2204006,Francinópolis,false
757,22,Piauí,PI,2204105,Francisco Ayres,false
758,22,Piauí,PI,2204154,Francisco Macedo,false
759,22,Piauí,PI,2204204,Francisco Santos,false
760,22,Piauí,PI,2204303,Fronteiras,false
761,22,Piauí,PI,2204352,Geminiano,false
762,22,Piauí,PI,2204402,Gilbués,false
763,22,Piauí,PI,2204501,Guadalupe,false
764,22,Piauí,PI,2204550,Guaribas,false
765,22,Piauí,PI,2204600,Hugo Napoleão,false
766,22,Piauí,PI,2204659,Ilha Grande,false
767,22,Piauí,PI,2204709,Inhuma,false
768,22,Piauí,PI,2204808,Ipiranga do Piauí,false
769,22,Piauí,PI,2204907,Isaías Coelho,false
770,22,Piauí,PI,2205003,Itainópolis,false
771,22,Piauí,PI,2205102,Itaueira,false
772,22,Piauí,PI,2205151,Jacobina do Piauí,false
773,22,Piauí,PI,2205201,Jaicós,false
774,22,Piauí,PI,2205250,Jardim do Mulato,false
775,22,Piauí,PI,2205276,Jatobá do Piauí,false
776,22,Piauí,PI,2205300,Jerumenha,false
777,22,Piauí,PI,2205359,João Costa,false
778,22,Piauí,PI,2205409,Joaquim Pires,false
779,22,Piauí,PI,2205458,Joca Marques,false
780,22,Piauí,PI,2205508,José de Freitas,false
781,22,Piauí,PI,2205516,Juazeiro do Piauí,false
782,22,Piauí,PI,2205524,Júlio Borges,false
783,22,Piauí,PI,2205532,Jurema,false
784,22,Piauí,PI,2205540,Lagoinha do Piauí,false
785,22,Piauí,PI,2205557,Lagoa Alegre,false
786,22,Piauí,PI,2205565,Lagoa do Barro do Piauí,false
787,22,Piauí,PI,2205573,Lagoa de São Francisco,false
788,22,Piauí,PI,2205581,Lagoa do Piauí,false
789,22,Piauí,PI,2205599,Lagoa do Sítio,false
790,22,Piauí,PI,2205607,Landri Sales,false
791,22,Piauí,PI,2205706,Luís Correia,false
792,22,Piauí,PI,2205805,Luzilândia,false
793,22,Piauí,PI,2205854,Madeiro,false
794,22,Piauí,PI,2205904,Manoel Emídio,false
795,22,Piauí,PI,2205953,Marcolândia,false
796,22,Piauí,PI,2206001,Marcos Parente,false
797,22,Piauí,PI,2206050,Massapê do Piauí,false
798,22,Piauí,PI,2206100,Matias Olímpio,false
799,22,Piauí,PI,2206209,Miguel Alves,false
800,22,Piauí,PI,2206308,Miguel Leão,false
801,22,Piauí,PI,2206357,Milton Brandão,false
802,22,Piauí,PI,2206407,Monsenhor Gil,false
803,22,Piauí,PI,2206506,Monsenhor Hipólito,false
804,22,Piauí,PI,2206605,Monte Alegre do Piauí,false
805,22,Piauí,PI,2206654,Morro Cabeça No Tempo,false
806,22,Piauí,PI,2206670,Morro do Chapéu do Piauí,false
807,22,Piauí,PI,2206696,Murici dos Portelas,false
808,22,Piauí,PI,2206704,Nazaré do Piauí,false
809,22,Piauí,PI,2206720,Nazária,false
810,22,Piauí,PI,2206753,Nossa Senhora de Nazaré,false
811,22,Piauí,PI,2206803,Nossa Senhora dos Remédios,false
812,22,Piauí,PI,2206902,Novo Oriente do Piauí,false
813,22,Piauí,PI,2206951,Novo Santo Antônio,false
814,22,Piauí,PI,2207009,Oeiras,false
815,22,Piauí,PI,2207108,Olho D'água do Piauí,false
816,22,Piauí,PI,2207207,Padre Marcos,false
817,22,Piauí,PI,2207306,Paes Landim,false
818,22,Piauí,PI,2207355,Pajeú do Piauí,false
819,22,Piauí,PI,2207405,Palmeira do Piauí,false
820,22,Piauí,PI,2207504,Palmeirais,false
821,22,Piauí,PI,2207553,Paquetá,false
822,22,Piauí,PI,2207603,Parnaguá,false
823,22,Piauí,PI,2207702,Parnaíba,false
824,22,Piauí,PI,2207751,Passagem Franca do Piauí,false
825,22,Piauí,PI,2207777,Patos do Piauí,false
826,22,Piauí,PI,2207793,Pau D'arco do Piauí,false
827,22,Piauí,PI,2207801,Paulistana,false
828,22,Piauí,PI,2207850,Pavussu,false
829,22,Piauí,PI,2207900,Pedro Ii,false
830,22,Piauí,PI,2207934,Pedro Laurentino,false
831,22,Piauí,PI,2207959,Nova Santa Rita,false
832,22,Piauí,PI,2208007,Picos,false
833,22,Piauí,PI,2208106,Pimenteiras,false
834,22,Piauí,PI,2208205,Pio Ix,false
835,22,Piauí,PI,2208304,Piracuruca,false
836,22,Piauí,PI,2208403,Piripiri,false
837,22,Piauí,PI,2208502,Porto,false
838,22,Piauí,PI,2208551,Porto Alegre do Piauí,false
839,22,Piauí,PI,2208601,Prata do Piauí,false
840,22,Piauí,PI,2208650,Queimada Nova,false
841,22,Piauí,PI,2208700,Redenção do Gurguéia,false
842,22,Piauí,PI,2208809,Regeneração,false
843,22,Piauí,PI,2208858,Riacho Frio,false
844,22,Piauí,PI,2208874,Ribeira do Piauí,false
845,22,Piauí,PI,2208908,Ribeiro Gonçalves,false
846,22,Piauí,PI,2209005,Rio Grande do Piauí,false
847,22,Piauí,PI,2209104,Santa Cruz do Piauí,false
848,22,Piauí,PI,2209153,Santa Cruz dos Milagres,false
849,22,Piauí,PI,2209203,Santa Filomena,false
850,22,Piauí,PI,2209302,Santa Luz,false
851,22,Piauí,PI,2209351,Santana do Piauí,false
852,22,Piauí,PI,2209377,Santa Rosa do Piauí,false
853,22,Piauí,PI,2209401,Santo Antônio de Lisboa,false
854,22,Piauí,PI,2209450,Santo Antônio dos Milagres,false
855,22,Piauí,PI,2209500,Santo Inácio do Piauí,false
856,22,Piauí,PI,2209559,São Braz do Piauí,false
857,22,Piauí,PI,2209609,São Félix do Piauí,false
858,22,Piauí,PI,2209658,São Francisco de Assis do Piauí,false
859,22,Piauí,PI,2209708,São Francisco do Piauí,false
860,22,Piauí,PI,2209757,São Gonçalo do Gurguéia,false
861,22,Piauí,PI,2209807,São Gonçalo do Piauí,false
862,22,Piauí,PI,2209856,São João da Canabrava,false
863,22,Piauí,PI,2209872,São João da Fronteira,false
864,22,Piauí,PI,2209906,São João da Serra,false
865,22,Piauí,PI,2209955,São João da Varjota,false
866,22,Piauí,PI,2209971,São João do Arraial,false
867,22,Piauí,PI,2210003,São João do Piauí,false
868,22,Piauí,PI,2210052,São José do Divino,false
869,22,Piauí,PI,2210102,São José do Peixe,false
870,22,Piauí,PI,2210201,São José do Piauí,false
871,22,Piauí,PI,2210300,São Julião,false
872,22,Piauí,PI,2210359,São Lourenço do Piauí,false
873,22,Piauí,PI,2210375,São Luis do Piauí,false
874,22,Piauí,PI,2210383,São Miguel da Baixa Grande,false
875,22,Piauí,PI,2210391,São Miguel do Fidalgo,false
876,22,Piauí,PI,2210409,São Miguel do Tapuio,false
877,22,Piauí,PI,2210508,São Pedro do Piauí,false
878,22,Piauí,PI,2210607,São Raimundo Nonato,false
879,22,Piauí,PI,2210623,Sebastião Barros,false
880,22,Piauí,PI,2210631,Sebastião Leal,false
881,22,Piauí,PI,2210656,Sigefredo Pacheco,false
882,22,Piauí,PI,2210706,Simões,false
883,22,Piauí,PI,2210805,Simplício Mendes,false
884,22,Piauí,PI,2210904,Socorro do Piauí,false
885,22,Piauí,PI,2210938,Sussuapara,false
886,22,Piauí,PI,2210953,Tamboril do Piauí,false
887,22,Piauí,PI,2210979,Tanque do Piauí,false
888,22,Piauí,PI,2211001,Teresina,true
889,22,Piauí,PI,2211100,União,false
890,22,Piauí,PI,2211209,Uruçuí,false
891,22,Piauí,PI,2211308,Valença do Piauí,false
892,22,Piauí,PI,2211357,Várzea Branca,false
893,22,Piauí,PI,2211407,Várzea Grande,false
894,22,Piauí,PI,2211506,Vera Mendes,false
895,22,Piauí,PI,2211605,Vila Nova do Piauí,false
896,22,Piauí,PI,2211704,Wall Ferraz,false
897,23,Ceará,CE,2300101,Abaiara,false
898,23,Ceará,CE,2300150,Acarape,false
899,23,Ceará,CE,2300200,Acaraú,false
900,23,Ceará,CE,2300309,Acopiara,false
901,23,Ceará,CE,2300408,Aiuaba,false
902,23,Ceará,CE,2300507,Alcântaras,false
903,23,Ceará,CE,2300606,Altaneira,false
904,23,Ceará,CE,2300705,Alto Santo,false
905,23,Ceará,CE,2300754,Amontada,false
906,23,Ceará,CE,2300804,Antonina do Norte,false
907,23,Ceará,CE,2300903,Apuiarés,false
908,23,Ceará,CE,2301000,Aquiraz,false
909,23,Ceará,CE,2301109,Aracati,false
910,23,Ceará,CE,2301208,Aracoiaba,false
911,23,Ceará,CE,2301257,Ararendá,false
912,23,Ceará,CE,2301307,Araripe,false
913,23,Ceará,CE,2301406,Aratuba,false
914,23,Ceará,CE,2301505,Arneiroz,false
915,23,Ceará,CE,2301604,Assaré,false
916,23,Ceará,CE,2301703,Aurora,false
917,23,Ceará,CE,2301802,Baixio,false
918,23,Ceará,CE,2301851,Banabuiú,false
919,23,Ceará,CE,2301901,Barbalha,false
920,23,Ceará,CE,2301950,Barreira,false
921,23,Ceará,CE,2302008,Barro,false
922,23,Ceará,CE,2302057,Barroquinha,false
923,23,Ceará,CE,2302107,Baturité,false
924,23,Ceará,CE,2302206,Beberibe,false
925,23,Ceará,CE,2302305,Bela Cruz,false
926,23,Ceará,CE,2302404,Boa Viagem,false
927,23,Ceará,CE,2302503,Brejo Santo,false
928,23,Ceará,CE,2302602,Camocim,false
929,23,Ceará,CE,2302701,Campos Sales,false
930,23,Ceará,CE,2302800,Canindé,false
931,23,Ceará,CE,2302909,Capistrano,false
932,23,Ceará,CE,2303006,Caridade,false
933,23,Ceará,CE,2303105,Cariré,false
934,23,Ceará,CE,2303204,Caririaçu,false
935,23,Ceará,CE,2303303,Cariús,false
936,23,Ceará,CE,2303402,Carnaubal,false
937,23,Ceará,CE,2303501,Cascavel,false
938,23,Ceará,CE,2303600,Catarina,false
939,23,Ceará,CE,2303659,Catunda,false
940,23,Ceará,CE,2303709,Caucaia,false
941,23,Ceará,CE,2303808,Cedro,false
942,23,Ceará,CE,2303907,Chaval,false
943,23,Ceará,CE,2303931,Choró,false
944,23,Ceará,CE,2303956,Chorozinho,false
945,23,Ceará,CE,2304004,Coreaú,false
946,23,Ceará,CE,2304103,Crateús,false
947,23,Ceará,CE,2304202,Crato,false
948,23,Ceará,CE,2304236,Croatá,false
949,23,Ceará,CE,2304251,Cruz,false
950,23,Ceará,CE,2304269,Deputado Irapuan Pinheiro,false
951,23,Ceará,CE,2304277,Ererê,false
952,23,Ceará,CE,2304285,Eusébio,false
953,23,Ceará,CE,2304301,Farias Brito,false
954,23,Ceará,CE,2304350,Forquilha,false
955,23,Ceará,CE,2304400,Fortaleza,true
956,23,Ceará,CE,2304459,Fortim,false
957,23,Ceará,CE,2304509,Frecheirinha,false
958,23,Ceará,CE,2304608,General Sampaio,false
959,23,Ceará,CE,2304657,Graça,false
960,23,Ceará,CE,2304707,Granja,false
961,23,Ceará,CE,2304806,Granjeiro,false
962,23,Ceará,CE,2304905,Groaíras,false
963,23,Ceará,CE,2304954,Guaiúba,false
964,23,Ceará,CE,2305001,Guaraciaba do Norte,false
965,23,Ceará,CE,2305100,Guaramiranga,false
966,23,Ceará,CE,2305209,Hidrolândia,false
